stock,avg_wt
s63538,494.0619
s63539,473.8961
s6354,458.3936
s63540,86.62943
s63541,483.4484
s63542,292.8915
s63543,258.4417
s63544,306.3675
s63545,311.3273
s63546,276.596
s63547,64.33832
s63548,148.2118
s63549,465.6938
s6355,445.7793
s63550,439.2894
s63551,172.1609
s63552,110.1102
s63553,57.5724
s63554,99.30182
s63555,402.9696
s63556,97.91425
s63557,245.6251
s63558,433.4545
s63559,410.13
s6356,217.6348
s63560,219.767
s63561,450.2812
s63562,124.3192
s63563,111.393
s63564,131.1022
s63565,392.3419
s63566,273.171
s63567,340.6043
s63568,130.1356
s63569,282.0168
s6357,90.71735
s63570,197.7421
s63571,334.0827
s63572,89.80643
s63573,295.1901
s63574,473.9416
s63575,320.4595
s63576,77.55673
s63577,228.7567
s63578,154.6416
s63579,330.184
s6358,490.9213
s63580,381.4219
s63581,163.537
s63582,430.8065
s63583,314.8642
s63584,109.3497
s63585,488.5297
s63586,295.948
s63587,176.5387
s63588,141.7571
s63589,460.2692
s6359,479.2256
s63590,421.7147
s63591,248.4962
s63592,240.4701
s63593,246.7756
s63594,325.8954
s63595,287.8597
s63596,112.338
s63597,124.9374
s63598,365.5511
s63599,103.7123
s636,152.4919
s6360,158.3997
s63600,359.8207
s63601,426.6991
s63602,484.4173
s63603,290.212
s63604,414.8959
s63605,148.3386
s63606,256.6217
s63607,308.0548
s63608,453.3547
s63609,261.1478
s6361,101.9216
s63610,98.50498
s63611,244.821
s63612,98.21673
s63613,342.8769
s63614,99.73522
s63615,114.9569
s63616,348.5611
s63617,466.5924
s63618,484.9181
s63619,466.3013
s6362,355.3742
s63620,61.34916
s63621,135.017
s63622,189.3611
s63623,473.6802
s63624,360.3974
s63625,208.5191
s63626,152.5238
s63627,287.8638
s63628,231.5372
s63629,459.4587
s6363,136.0245
s63630,222.0645
s63631,420.3908
s63632,211.9903
s63633,445.4437
s63634,60.66651
s63635,294.3475
s63636,352.2515
s63637,74.71342
s63638,407.8348
s63639,484.3402
s6364,364.2076
s63640,241.1147
s63641,335.8061
s63642,470.2614
s63643,90.31172
s63644,287.3163
s63645,177.8312
s63646,177.9231
s63647,435.99
s63648,78.98978
s63649,402.7693
s6365,373.1151
s63650,360.7084
s63651,493.0722
s63652,300.8957
s63653,119.3736
s63654,130.6367
s63655,242.4223
s63656,463.7775
s63657,484.5359
s63658,71.20489
s63659,440.3584
s6366,458.2347
s63660,219.8192
s63661,217.0807
s63662,210.747
s63663,322.6442
s63664,271.1699
s63665,254.945
s63666,287.8351
s63667,160.285
s63668,148.2324
s63669,283.3119
s6367,66.64659
s63670,315.0664
s63671,146.5924
s63672,161.2938
s63673,347.9484
s63674,462.241
s63675,307.9449
s63676,78.46715
s63677,73.90622
s63678,73.23509
s63679,314.1594
s6368,386.6553
s63680,450.0339
s63681,102.3021
s63682,368.039
s63683,307.1008
s63684,477.5356
s63685,212.9249
s63686,63.35891
s63687,429.9296
s63688,446.9377
s63689,254.3741
s6369,296.5633
s63690,362.881
s63691,129.5546
s63692,457.7842
s63693,198.9433
s63694,360.8715
s63695,332.3227
s63696,478.2051
s63697,62.76726
s63698,445.6529
s63699,274.1398
s637,176.0398
s6370,132.7915
s63700,474.1202
s63701,98.22624
s63702,491.2722
s63703,275.7636
s63704,184.7939
s63705,208.1224
s63706,479.2655
s63707,235.5578
s63708,251.3597
s63709,480.0621
s6371,383.5846
s63710,140.099
s63711,278.2064
s63712,374.0066
s63713,408.17
s63714,160.3393
s63715,199.1978
s63716,281.9643
s63717,228.8489
s63718,470.4866
s63719,100.7176
s6372,224.4864
s63720,159.5252
s63721,357.1348
s63722,350.7791
s63723,261.0785
s63724,478.6912
s63725,458.8988
s63726,95.02989
s63727,138.2818
s63728,381.5305
s63729,208.679
s6373,309.2069
s63730,417.89
s63731,321.205
s63732,455.115
s63733,113.0459
s63734,168.9452
s63735,483.1024
s63736,139.9575
s63737,299.7766
s63738,385.725
s63739,221.1431
s6374,97.33863
s63740,309.1002
s63741,474.455
s63742,232.6863
s63743,86.43207
s63744,168.2818
s63745,98.22845
s63746,147.1323
s63747,118.9917
s63748,379.216
s63749,137.9117
s6375,59.90755
s63750,252.1882
s63751,389.1401
s63752,231.9627
s63753,477.1748
s63754,481.3423
s63755,253.7599
s63756,99.63552
s63757,100.979
s63758,362.7306
s63759,139.175
s6376,201.6985
s63760,291.6759
s63761,239.3662
s63762,403.1599
s63763,93.64518
s63764,196.6663
s63765,164.8151
s63766,449.9432
s63767,129.5756
s63768,437.5679
s63769,453.1191
s6377,81.97567
s63770,247.0146
s63771,195.3478
s63772,330.2609
s63773,78.13898
s63774,134.9434
s63775,254.9317
s63776,402.5392
s63777,111.0488
s63778,229.6236
s63779,205.4431
s6378,284.2994
s63780,384.8916
s63781,454.3586
s63782,77.20739
s63783,380.0204
s63784,295.5781
s63785,372.8888
s63786,216.4855
s63787,242.5153
s63788,446.8058
s63789,452.3187
s6379,103.622
s63790,97.41947
s63791,478.2978
s63792,103.0418
s63793,70.65672
s63794,414.2466
s63795,215.4931
s63796,53.84177
s63797,60.33199
s63798,385.843
s63799,88.12202
s638,66.70294
s6380,424.7304
s63800,141.0585
s63801,325.6217
s63802,299.0418
s63803,72.49486
s63804,172.1305
s63805,132.8674
s63806,174.9245
s63807,334.984
s63808,185.5691
s63809,277.2283
s6381,268.3492
s63810,235.5432
s63811,102.1773
s63812,480.0811
s63813,329.3098
s63814,113.0312
s63815,441.7065
s63816,348.4458
s63817,71.83448
s63818,132.8911
s63819,300.5101
s6382,64.23076
s63820,69.24269
s63821,58.26527
s63822,370.4976
s63823,380.3724
s63824,396.4926
s63825,240.5057
s63826,194.2761
s63827,171.7179
s63828,280.1528
s63829,108.78
s6383,325.2783
s63830,186.9668
s63831,128.8627
s63832,82.65095
s63833,60.79575
s63834,298.5432
s63835,242.7454
s63836,250.3959
s63837,351.0471
s63838,90.72839
s63839,350.9842
s6384,333.5427
s63840,346.1115
s63841,386.8593
s63842,489.3153
s63843,432.0684
s63844,299.6175
s63845,307.3674
s63846,235.6299
s63847,248.7135
s63848,482.3856
s63849,412.9891
s6385,215.1387
s63850,234.0677
s63851,333.6652
s63852,264.3571
s63853,359.8934
s63854,403.3792
s63855,275.3013
s63856,201.0382
s63857,125.2175
s63858,247.4633
s63859,166.9338
s6386,79.44494
s63860,160.5199
s63861,131.5275
s63862,425.2293
s63863,121.1207
s63864,242.8736
s63865,322.8675
s63866,104.4605
s63867,371.5835
s63868,72.32749
s63869,318.1124
s6387,121.3051
s63870,401.7712
s63871,84.90333
s63872,283.4633
s63873,468.8663
s63874,219.6656
s63875,387.9603
s63876,173.067
s63877,148.3505
s63878,372.5904
s63879,129.7941
s6388,229.3749
s63880,206.389
s63881,472.7178
s63882,409.5853
s63883,441.1604
s63884,392.4689
s63885,64.5646
s63886,394.0366
s63887,305.4058
s63888,478.0456
s63889,444.2028
s6389,160.5081
s63890,258.0215
s63891,356.5982
s63892,264.5912
s63893,367.1033
s63894,488.6079
s63895,345.4449
s63896,360.8214
s63897,151.4744
s63898,354.2777
s63899,405.726
s639,287.4068
s6390,330.7266
s63900,367.6669
s63901,66.13284
s63902,99.51405
s63903,145.1752
s63904,304.9071
s63905,447.5364
s63906,196.8322
s63907,182.2254
s63908,350.8522
s63909,432.0213
s6391,406.9887
s63910,173.8374
s63911,308.0598
s63912,355.6604
s63913,347.9978
s63914,185.6081
s63915,62.80397
s63916,259.0523
s63917,465.4338
s63918,64.9057
s63919,209.7307
s6392,328.5586
s63920,101.3433
s63921,104.1134
s63922,206.7022
s63923,119.119
s63924,487.3962
s63925,228.3542
s63926,318.9289
s63927,392.4302
s63928,372.4175
s63929,463.0573
s6393,215.5703
s63930,205.1546
s63931,492.1081
s63932,58.56891
s63933,215.8094
s63934,440.865
s63935,295.7616
s63936,352.8192
s63937,67.68097
s63938,422.5554
s63939,461.0298
s6394,402.4086
s63940,429.0673
s63941,322.1394
s63942,401.9206
s63943,283.6771
s63944,268.1368
s63945,438.4039
s63946,252.5094
s63947,473.2532
s63948,365.3784
s63949,256.9301
s6395,334.3809
s63950,117.5561
s63951,59.31413
s63952,68.37817
s63953,400.2035
s63954,298.2532
s63955,412.211
s63956,233.5186
s63957,219.176
s63958,102.9
s63959,84.72411
s6396,128.3433
s63960,192.0265
s63961,77.40168
s63962,312.0597
s63963,98.84065
s63964,449.7411
s63965,74.80161
s63966,385.9072
s63967,449.4998
s63968,156.3329
s63969,458.7278
s6397,371.4936
s63970,376.7561
s63971,61.2368
s63972,154.9383
s63973,251.5179
s63974,197.6476
s63975,308.6105
s63976,252.1974
s63977,89.64217
s63978,100.8934
s63979,83.85943
s6398,385.3765
s63980,222.8754
s63981,58.1972
s63982,282.997
s63983,168.8552
s63984,426.9646
s63985,339.8897
s63986,482.1152
s63987,170.0231
s63988,278.09
s63989,458.6163
s6399,446.3243
s63990,362.9322
s63991,418.9256
s63992,479.2781
s63993,455.3594
s63994,89.01791
s63995,148.6624
s63996,451.2735
s63997,90.57422
s63998,139.6155
s63999,302.9102
s64,183.9853
s640,161.2749
s6400,306.7852
s64000,433.071
s64001,202.4147
s64002,248.8418
s64003,291.7973
s64004,262.7276
s64005,116.6319
s64006,476.1619
s64007,251.9897
s64008,148.5597
s64009,321.0862
s6401,136.7379
s64010,373.8422
s64011,486.3493
s64012,450.53
s64013,97.67875
s64014,348.1277
s64015,187.4704
s64016,272.7756
s64017,403.239
s64018,200.5211
s64019,215.4152
s6402,64.84825
s64020,54.18553
s64021,86.12307
s64022,166.5859
s64023,386.8004
s64024,273.5848
s64025,317.0374
s64026,328.195
s64027,113.741
s64028,123.3136
s64029,190.9728
s6403,453.9699
s64030,446.6895
s64031,458.0756
s64032,153.5012
s64033,87.09643
s64034,211.0324
s64035,389.7636
s64036,187.9995
s64037,404.7528
s64038,483.7207
s64039,306.9043
s6404,188.6909
s64040,482.9837
s64041,107.5179
s64042,181.5555
s64043,116.2286
s64044,196.7335
s64045,161.79
s64046,351.2278
s64047,158.8003
s64048,481.8782
s64049,175.8192
s6405,296.0394
s64050,403.6601
s64051,386.9079
s64052,382.55
s64053,233.3452
s64054,327.6943
s64055,376.1768
s64056,160.5302
s64057,390.0975
s64058,150.7327
s64059,260.404
s6406,473.3783
s64060,202.7097
s64061,67.80969
s64062,340.9728
s64063,426.8321
s64064,228.7016
s64065,338.2238
s64066,309.3407
s64067,163.4848
s64068,175.3644
s64069,367.0422
s6407,75.56175
s64070,386.2301
s64071,382.0594
s64072,178.5937
s64073,420.1657
s64074,396.7697
s64075,138.867
s64076,210.7614
s64077,272.986
s64078,354.3561
s64079,124.9684
s6408,261.0553
s64080,244.4181
s64081,387.7523
s64082,347.9759
s64083,203.4744
s64084,128.507
s64085,312.4717
s64086,452.2529
s64087,444.4426
s64088,356.3708
s64089,456.627
s6409,221.375
s64090,464.8497
s64091,240.6178
s64092,190.3274
s64093,136.3259
s64094,478.8961
s64095,305.8472
s64096,409.0369
s64097,228.0875
s64098,63.34834
s64099,352.7786
s641,483.6487
s6410,166.482
s64100,145.3386
s64101,70.46311
s64102,460.8947
s64103,384.1108
s64104,79.50445
s64105,461.1754
s64106,491.3489
s64107,333.6041
s64108,97.94513
s64109,207.7089
s6411,363.7101
s64110,491.7708
s64111,292.8503
s64112,310.2996
s64113,87.44777
s64114,381.4767
s64115,154.5006
s64116,282.6857
s64117,421.2513
s64118,197.5234
s64119,440.1402
s6412,198.0083
s64120,77.04191
s64121,179.0111
s64122,313.7402
s64123,132.0864
s64124,447.5148
s64125,78.20373
s64126,397.7334
s64127,342.2493
s64128,134.7865
s64129,368.0417
s6413,456.9792
s64130,129.2463
s64131,223.6382
s64132,413.1768
s64133,293.9468
s64134,350.0667
s64135,222.2821
s64136,465.2741
s64137,78.17622
s64138,437.2398
s64139,76.28491
s6414,226.1629
s64140,64.86702
s64141,234.8705
s64142,76.90768
s64143,306.4223
s64144,125.3911
s64145,59.10768
s64146,276.0405
s64147,432.3528
s64148,231.3597
s64149,435.7325
s6415,377.6824
s64150,488.8952
s64151,308.2823
s64152,341.4357
s64153,440.4924
s64154,118.1018
s64155,344.045
s64156,160.2325
s64157,295.1434
s64158,271.6051
s64159,96.26294
s6416,349.7506
s64160,287.2886
s64161,491.1525
s64162,254.0278
s64163,76.44779
s64164,233.0665
s64165,296.6078
s64166,285.2433
s64167,57.26742
s64168,365.6156
s64169,226.5385
s6417,407.0822
s64170,134.4502
s64171,394.3817
s64172,326.2903
s64173,126.9359
s64174,163.1394
s64175,325.4294
s64176,470.7926
s64177,468.3104
s64178,470.7252
s64179,453.5467
s6418,484.3296
s64180,300.1381
s64181,249.9608
s64182,237.2193
s64183,451.0456
s64184,204.8989
s64185,226.3846
s64186,245.2644
s64187,82.54617
s64188,457.4573
s64189,431.6458
s6419,101.7092
s64190,454.5037
s64191,358.1696
s64192,66.34739
s64193,87.01485
s64194,299.1324
s64195,271.9302
s64196,227.0943
s64197,258.815
s64198,315.2216
s64199,359.2578
s642,309.4444
s6420,420.165
s64200,307.2971
s64201,341.4901
s64202,440.5098
s64203,143.3227
s64204,72.35523
s64205,202.818
s64206,164.984
s64207,153.4327
s64208,327.1813
s64209,217.666
s6421,159.3987
s64210,448.0357
s64211,279.3064
s64212,473.1734
s64213,133.8284
s64214,485.1642
s64215,105.1045
s64216,251.9837
s64217,130.6805
s64218,267.348
s64219,439.7139
s6422,70.5296
s64220,483.6163
s64221,444.7681
s64222,195.3663
s64223,447.993
s64224,434.8918
s64225,333.1182
s64226,469.5232
s64227,121.4476
s64228,300.1303
s64229,246.1409
s6423,248.8742
s64230,332.1758
s64231,107.6687
s64232,83.13947
s64233,490.0434
s64234,267.6365
s64235,117.6298
s64236,215.6716
s64237,244.1422
s64238,427.8678
s64239,414.1165
s6424,428.3084
s64240,476.0566
s64241,483.3431
s64242,441.6844
s64243,492.2844
s64244,96.2726
s64245,167.3131
s64246,413.3358
s64247,344.1751
s64248,384.1572
s64249,286.3099
s6425,347.864
s64250,418.1969
s64251,199.7469
s64252,64.9115
s64253,174.1337
s64254,60.36797
s64255,184.6048
s64256,142.5448
s64257,176.1774
s64258,438.0498
s64259,370.3134
s6426,467.0151
s64260,106.6867
s64261,351.793
s64262,164.7073
s64263,161.2059
s64264,478.0918
s64265,270.4636
s64266,380.9604
s64267,485.3344
s64268,222.1399
s64269,119.1265
s6427,202.5054
s64270,293.3533
s64271,488.3925
s64272,196.7371
s64273,109.6703
s64274,270.6866
s64275,110.8523
s64276,377.9175
s64277,491.7265
s64278,318.6051
s64279,212.1003
s6428,466.2788
s64280,97.08577
s64281,462.0534
s64282,207.4071
s64283,459.295
s64284,101.9142
s64285,127.5258
s64286,365.3852
s64287,413.4959
s64288,115.8984
s64289,462.3196
s6429,213.348
s64290,246.7177
s64291,471.7984
s64292,475.1475
s64293,237.5665
s64294,235.0094
s64295,337.1935
s64296,189.1101
s64297,472.9023
s64298,194.5428
s64299,270.4479
s643,172.1992
s6430,418.7111
s64300,94.30045
s64301,385.0581
s64302,126.6588
s64303,354.2897
s64304,254.0749
s64305,366.7204
s64306,407.5317
s64307,200.7599
s64308,96.68254
s64309,303.5989
s6431,103.4454
s64310,484.6707
s64311,218.5813
s64312,158.2612
s64313,190.6315
s64314,494.278
s64315,351.0151
s64316,461.6879
s64317,471.3122
s64318,313.8214
s64319,385.6368
s6432,457.242
s64320,339.8494
s64321,62.19133
s64322,139.2398
s64323,467.4461
s64324,462.3859
s64325,305.1224
s64326,459.1017
s64327,316.529
s64328,180.2512
s64329,149.8237
s6433,253.4023
s64330,348.364
s64331,82.05363
s64332,308.6665
s64333,342.2451
s64334,221.2631
s64335,170.7042
s64336,356.7334
s64337,204.2696
s64338,211.4702
s64339,305.1542
s6434,395.6815
s64340,261.2458
s64341,426.2817
s64342,181.517
s64343,492.7161
s64344,74.04799
s64345,126.0742
s64346,104.881
s64347,342.6782
s64348,362.816
s64349,70.5877
s6435,250.2442
s64350,258.0328
s64351,357.8073
s64352,295.172
s64353,186.2413
s64354,467.7606
s64355,237.5397
s64356,286.4598
s64357,83.76695
s64358,301.7451
s64359,91.72662
s6436,480.2342
s64360,401.0899
s64361,164.2769
s64362,116.072
s64363,345.9
s64364,372.3901
s64365,380.2231
s64366,82.65461
s64367,410.1002
s64368,169.9686
s64369,120.2655
s6437,288.859
s64370,365.1158
s64371,195.5053
s64372,327.0067
s64373,207.9907
s64374,442.485
s64375,313.3027
s64376,167.8312
s64377,324.301
s64378,147.7575
s64379,488.6862
s6438,284.627
s64380,173.8028
s64381,109.7987
s64382,127.9418
s64383,308.171
s64384,244.1731
s64385,419.4106
s64386,415.8465
s64387,454.9708
s64388,129.2773
s64389,292.1275
s6439,201.5602
s64390,404.5299
s64391,379.6878
s64392,188.1989
s64393,463.3856
s64394,484.8104
s64395,235.0478
s64396,265.9645
s64397,487.1886
s64398,117.7771
s64399,251.2708
s644,314.0143
s6440,216.8942
s64400,486.6135
s64401,464.8549
s64402,280.2719
s64403,376.1392
s64404,183.2708
s64405,257.2487
s64406,466.5226
s64407,285.144
s64408,94.13324
s64409,204.4019
s6441,411.0388
s64410,396.8455
s64411,62.26821
s64412,429.8867
s64413,294.5609
s64414,85.42401
s64415,408.1056
s64416,439.1303
s64417,110.3951
s64418,133.0826
s64419,259.3555
s6442,114.3008
s64420,340.9008
s64421,160.9338
s64422,148.9344
s64423,485.7525
s64424,188.2704
s64425,87.65884
s64426,458.0597
s64427,395.7037
s64428,413.4767
s64429,150.7857
s6443,105.9095
s64430,445.0836
s64431,177.1771
s64432,464.5629
s64433,486.3838
s64434,276.3266
s64435,304.4149
s64436,221.0991
s64437,212.761
s64438,344.3169
s64439,259.5411
s6444,442.5782
s64440,402.6029
s64441,162.4398
s64442,173.3732
s64443,118.7228
s64444,309.097
s64445,111.7153
s64446,106.5594
s64447,166.4666
s64448,266.2615
s64449,255.8296
s6445,486.9433
s64450,330.2174
s64451,144.7891
s64452,207.3753
s64453,328.9136
s64454,75.98912
s64455,358.8431
s64456,123.7536
s64457,297.2619
s64458,254.2071
s64459,464.8604
s6446,189.2304
s64460,329.4873
s64461,271.5895
s64462,342.764
s64463,175.0828
s64464,305.9983
s64465,349.6786
s64466,82.9771
s64467,268.2152
s64468,199.8415
s64469,300.7947
s6447,330.0781
s64470,139.4612
s64471,129.2817
s64472,343.1906
s64473,177.2872
s64474,191.6039
s64475,438.975
s64476,449.5784
s64477,209.011
s64478,103.8347
s64479,106.5343
s6448,284.423
s64480,296.5863
s64481,470.9379
s64482,470.7464
s64483,110.3792
s64484,270.0353
s64485,410.127
s64486,201.9536
s64487,462.3251
s64488,441.6823
s64489,487.9897
s6449,224.1081
s64490,157.3453
s64491,172.225
s64492,493.7945
s64493,271.2613
s64494,59.95231
s64495,264.0041
s64496,450.6216
s64497,175.5452
s64498,321.7761
s64499,464.9809
s645,213.9644
s6450,460.0339
s64500,184.2559
s64501,98.34186
s64502,311.9467
s64503,65.20492
s64504,350.6556
s64505,91.40051
s64506,464.9531
s64507,411.4086
s64508,157.2194
s64509,305.3346
s6451,59.72876
s64510,221.8613
s64511,60.50621
s64512,346.3332
s64513,434.6648
s64514,94.64325
s64515,429.6779
s64516,393.5439
s64517,263.9721
s64518,205.3779
s64519,183.7268
s6452,158.5388
s64520,198.6926
s64521,304.4538
s64522,140.5099
s64523,103.6016
s64524,193.4631
s64525,442.3826
s64526,459.0497
s64527,391.1815
s64528,239.757
s64529,72.3622
s6453,432.0601
s64530,241.3578
s64531,171.9307
s64532,480.0214
s64533,417.4861
s64534,220.0307
s64535,106.3433
s64536,224.8377
s64537,196.7191
s64538,145.635
s64539,142.8039
s6454,275.9662
s64540,157.6246
s64541,224.4735
s64542,229.2827
s64543,379.3844
s64544,384.1461
s64545,98.7872
s64546,421.6786
s64547,339.1805
s64548,431.8906
s64549,285.4702
s6455,310.9811
s64550,93.50569
s64551,106.3472
s64552,404.8165
s64553,401.6801
s64554,300.533
s64555,334.5189
s64556,471.8099
s64557,192.5367
s64558,183.712
s64559,169.8223
s6456,282.9869
s64560,380.3823
s64561,392.7832
s64562,474.6066
s64563,87.59477
s64564,460.2269
s64565,136.4919
s64566,402.7219
s64567,146.5323
s64568,151.9895
s64569,116.8358
s6457,344.205
s64570,213.5251
s64571,314.5749
s64572,474.9331
s64573,175.1804
s64574,98.50138
s64575,231.7222
s64576,121.0186
s64577,445.934
s64578,279.2106
s64579,448.677
s6458,92.515
s64580,176.1351
s64581,337.9568
s64582,86.11073
s64583,285.9942
s64584,100.2334
s64585,316.1677
s64586,174.312
s64587,461.1292
s64588,460.1091
s64589,165.5567
s6459,416.1335
s64590,386.7134
s64591,436.59
s64592,408.7453
s64593,386.3378
s64594,201.0496
s64595,187.0508
s64596,349.7873
s64597,108.0146
s64598,138.9232
s64599,295.5369
s646,272.4744
s6460,150.4038
s64600,481.146
s64601,319.5116
s64602,270.5266
s64603,66.67949
s64604,280.9019
s64605,353.4189
s64606,423.7182
s64607,116.4287
s64608,286.2843
s64609,344.618
s6461,350.4182
s64610,217.3925
s64611,390.9549
s64612,145.2015
s64613,302.2662
s64614,382.2859
s64615,80.71988
s64616,201.0274
s64617,61.31149
s64618,349.9695
s64619,412.3511
s6462,469.217
s64620,146.8426
s64621,483.3561
s64622,148.6977
s64623,286.6338
s64624,277.6112
s64625,267.9106
s64626,437.6404
s64627,110.3588
s64628,171.248
s64629,225.8969
s6463,448.9678
s64630,304.2957
s64631,432.6101
s64632,384.4869
s64633,435.3484
s64634,78.22265
s64635,302.4089
s64636,192.2705
s64637,211.9294
s64638,125.6159
s64639,441.0473
s6464,325.0648
s64640,298.3768
s64641,439.4115
s64642,422.7965
s64643,288.855
s64644,467.1872
s64645,335.26
s64646,312.6274
s64647,278.5172
s64648,317.7819
s64649,176.9629
s6465,250.6902
s64650,82.89327
s64651,430.3003
s64652,206.2913
s64653,478.6782
s64654,302.8258
s64655,404.363
s64656,325.595
s64657,476.0124
s64658,193.3359
s64659,226.5793
s6466,141.6397
s64660,214.0782
s64661,62.6218
s64662,360.4336
s64663,63.62361
s64664,441.9475
s64665,245.208
s64666,406.3069
s64667,282.1136
s64668,359.0921
s64669,375.2968
s6467,366.1433
s64670,256.5154
s64671,224.5313
s64672,238.5997
s64673,164.0887
s64674,422.8569
s64675,394.7062
s64676,66.75143
s64677,392.8387
s64678,166.8034
s64679,339.1369
s6468,94.2883
s64680,89.05149
s64681,473.3727
s64682,435.3264
s64683,294.2468
s64684,426.4625
s64685,105.2491
s64686,193.8016
s64687,180.728
s64688,426.8135
s64689,243.4389
s6469,150.2597
s64690,101.9868
